OBJECTID,Ruee_Calculado,Rule_Calculado,Nombre,Calle,Nro_de_puerta,Nro_de_Centro,Telefono,Mail,Departamento,Localidad,DEPEND,DEPENDID,OFERTA_CICLOBASICO,OFERTA_BACHILLERGRAL,GRADO_ANNO,BACHIILER_DIVNOMBRE,Turno,PLAN,HORARIO,MODALIDAD,NOMBRELIC,MATRICULA,MATRICULA_PRIVADO,TAM_MEDIO_GRUPO,TAM_MEDIO_GRUPO_PRIVADO,REPETICION,REPETICION_PRIVADO,DESERCION,DESERCION_PRIVADO,CANT_AULAS,CANT__AULAS__PRIVADAS,Paraje,DescPlan,RUEE_RAD,x,y,RUEE_RAD_Long
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,0,1,4,,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,0,1,5,HUMANÍSTICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,0,1,5,BIOLÓGICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,0,1,6,DERECHO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,0,1,6,MEDICINA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,0,1,4,,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,0,1,4,,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,1,0,7,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,1,0,7,,2E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,1,0,8,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,1,0,8,,2E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,1,0,9,,1E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,573302,6136691,
,1201001,3010273,MONTEVIDEO N°1-  JOSE ENRIQUE RODO,ANDES (CENTRO),1180,0,29012329/29032062/29015096,,MONTEVIDEO,MONTEVIDEO,1001,1001,1,0,9,,2E,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 1,,,,,,,,,,,,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,,573302,6136691,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,4,,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,HUMANÍSTICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,BIOLÓGICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,CIENTÍFICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,DERECHO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,ECONOMÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,MEDICINA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,INGENIERÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,4,,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,4,,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.HUMANÍSTICA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.HUMANÍSTICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.BIOLÓGICA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.BIOLÓGICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.CIENTÍFICA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.CIENTÍFICA,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.ARTE Y EXPRESIÓN,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,5,DIV.ARTE Y EXPRESIÓN,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,SOCIAL HUMANÍSTICO,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,SOCIAL HUMANÍSTICO,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,SOCIAL ECONOMÍA,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,CIENCIAS BIOLÓGICAS,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,CIENCIAS BIOLÓGICAS,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,FÍSICO MATEMÁTICO,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,MATEMÁTICA Y DISEÑO,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,ARTE Y EXPRESIÓN,1E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201002,3010274,MONTEVIDEO Nº2-  HECTOR MIRANDA,PROF. BACIGALUPI,2244,0,29242396/29242397/29249746/29242420,,MONTEVIDEO,MONTEVIDEO,1002,1002,0,1,6,ARTE Y EXPRESIÓN,2E,REFORMULACIÓN 2006,DIURNO EXTENDIDO,ANUAL,MONTEVIDEO Nº 2,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,574635,6138697,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,4,,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,HUMANÍSTICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,BIOLÓGICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,CIENTÍFICO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,6,DERECHO,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,6,ECONOMÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,6,MEDICINA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,6,ARQUITECTURA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,6,INGENIERÍA,4,PLAN 1994 MARTHA AVERBUG,NOCTURNO,SEMESTRAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-1994,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,4,,1,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,4,,2,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,4,,3,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.HUMANÍSTICA,1,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.HUMANÍSTICA,2,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.HUMANÍSTICA,3,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.BIOLÓGICA,1,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.BIOLÓGICA,2,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.BIOLÓGICA,3,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.CIENTÍFICA,1,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.CIENTÍFICA,2,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.ARTE Y EXPRESIÓN,1,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.ARTE Y EXPRESIÓN,2,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
,1201003,3010275,MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,JAIME CIBILS,2878,0,24873312/24803716/24870019/24804213,,MONTEVIDEO,MONTEVIDEO,1003,1003,0,1,5,DIV.ARTE Y EXPRESIÓN,3,REFORMULACIÓN 2006,DIURNO,ANUAL,MONTEVIDEO Nº 3,,,,,,,,,,,,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,,577277,6139118,
