Nombre,direccion_completa,Departamento,Localidad,Longitud,Latitud,Ambito
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO N°1-  JOSE ENRIQUE RODO,"ANDES (CENTRO), 1180",MONTEVIDEO,MONTEVIDEO,-56.19759585,-34.90957406,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO Nº2-  HECTOR MIRANDA,"PROF. BACIGALUPI, 2244",MONTEVIDEO,MONTEVIDEO,-56.1831845,-34.8913894,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO N°3-  DAMASO ANTONIO LARRAÑAGA,"JAIME CIBILS, 2878",MONTEVIDEO,MONTEVIDEO,-56.15431174,-34.88739569,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº4-  JUAN ZORRILLA DE SAN MARTIN,"DURAZNO, 2116",MONTEVIDEO,MONTEVIDEO,-56.16886315,-34.90944407,Urbano
MONTEVIDEO Nº5-   JOSE PEDRO VARELA,"CABO POLONIO, 2107",MONTEVIDEO,MONTEVIDEO,-56.16889875,-34.91025586,Urbano
MONTEVIDEO Nº5-   JOSE PEDRO VARELA,"CABO POLONIO, 2107",MONTEVIDEO,MONTEVIDEO,-56.16889875,-34.91025586,Urbano
MONTEVIDEO Nº5-   JOSE PEDRO VARELA,"CABO POLONIO, 2107",MONTEVIDEO,MONTEVIDEO,-56.16889875,-34.91025586,Urbano
MONTEVIDEO Nº5-   JOSE PEDRO VARELA,"CABO POLONIO, 2107",MONTEVIDEO,MONTEVIDEO,-56.16889875,-34.91025586,Urbano
MONTEVIDEO Nº5-   JOSE PEDRO VARELA,"CABO POLONIO, 2107",MONTEVIDEO,MONTEVIDEO,-56.16889875,-34.91025586,Urbano
MONTEVIDEO Nº5-   JOSE PEDRO VARELA,"CABO POLONIO, 2107",MONTEVIDEO,MONTEVIDEO,-56.16889875,-34.91025586,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº6-  FRANCISCO BAUZA,"LUCAS OBES, 896",MONTEVIDEO,MONTEVIDEO,-56.20762942,-34.86327288,Urbano
MONTEVIDEO Nº7-  JOAQUIN SUAREZ,"BERNARDO BERRO ESQ. JAIME ZUDAÑEZ, 773",MONTEVIDEO,MONTEVIDEO,-56.15356247,-34.91669652,Urbano
MONTEVIDEO Nº7-  JOAQUIN SUAREZ,"BERNARDO BERRO ESQ. JAIME ZUDAÑEZ, 773",MONTEVIDEO,MONTEVIDEO,-56.15356247,-34.91669652,Urbano
MONTEVIDEO Nº7-  JOAQUIN SUAREZ,"BERNARDO BERRO ESQ. JAIME ZUDAÑEZ, 773",MONTEVIDEO,MONTEVIDEO,-56.15356247,-34.91669652,Urbano
MONTEVIDEO Nº7-  JOAQUIN SUAREZ,"BERNARDO BERRO ESQ. JAIME ZUDAÑEZ, 773",MONTEVIDEO,MONTEVIDEO,-56.15356247,-34.91669652,Urbano
MONTEVIDEO Nº7-  JOAQUIN SUAREZ,"BERNARDO BERRO ESQ. JAIME ZUDAÑEZ, 773",MONTEVIDEO,MONTEVIDEO,-56.15356247,-34.91669652,Urbano
MONTEVIDEO Nº7-  JOAQUIN SUAREZ,"BERNARDO BERRO ESQ. JAIME ZUDAÑEZ, 773",MONTEVIDEO,MONTEVIDEO,-56.15356247,-34.91669652,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
MONTEVIDEO Nº8-  INSTRUCCIONES DEL AÑO XIII,"8 DE OCTUBRE, 2619",MONTEVIDEO,MONTEVIDEO,-56.16137018,-34.89062769,Urbano
